month,api_client_title,shipping_city,shipping_region,shipping_country,customer_type,product_title,product_type,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_tips,average_order_value
2021-03,Online Store,Danvers,Massachusetts,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Westminster,Maryland,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Warren,New Jersey,United States,First-time,Original,,1,17.98,-3.77,0,14.21,0,0,14.21,0,14.21
2021-03,Seal Subscriptions,Painesville,Ohio,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Santa Monica,California,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,-7.55,0,28.41,0,0,28.41,0,28.41
2021-03,Online Store,New Baltimore,New York,United States,First-time,Slap Yo' Grandma Spicy,,1,17.98,-4.49,0,13.49,0,0,13.49,0,13.49
2021-03,Online Store,Olyphant,Pennsylvania,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-03,Online Store,Chula,Georgia,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Edwards,Colorado,United States,Returning,Black Truffle,,1,179.8,0,0,179.8,0,0,179.8,0,179.8
2021-03,Online Store,Orange,California,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Hicksville,Ohio,United States,First-time,Gourmet Keto Mild Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Northport,New York,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Aliso Viejo,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-03,Online Store,Beaverton,Oregon,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Columbia,Maryland,United States,First-time,Traditional Japanese Teriyaki,,1,44.95,-9.43,0,35.52,0,0,35.52,0,35.52
2021-03,Online Store,Creswell,Oregon,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,-1.88,0,7.11,0,0,7.11,0,7.11
2021-03,Online Store,Garden Grove,California,United States,First-time,Gourmet Keto Spicy Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Nashville,Tennessee,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-03,Online Store,Citrus Heights,California,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-03,Online Store,Everett,Washington,United States,First-time,Original,,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-03,Online Store,New York,New York,United States,First-time,Gourmet Keto Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-03,Online Store,Pensacola,Florida,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-03,Online Store,Minneapolis,Minnesota,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-03,Online Store,Plymouth,Minnesota,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-03,Online Store,Reston,Virginia,United States,First-time,,,0,0,0,0,0,4.2,0,4.2,0,0
2021-03,Online Store,Evans,Georgia,United States,First-time,Gourmet Keto Original,,1,29.97,-6.29,0,23.68,0,0,23.68,0,23.68
2021-03,Seal Subscriptions,Aston,Pennsylvania,United States,First-time,Gourmet Keto Black Truffle,,1,119.88,-6,0,113.88,0,6.83,120.71,0,120.71
2021-03,Online Store,Mogadore,Ohio,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Orlando,Florida,United States,First-time,Gourmet Keto Mild Original,,1,39.96,-9.99,0,29.97,0,0,29.97,0,29.97
2021-03,Online Store,Merced,California,United States,First-time,Gourmet Keto Spicy Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Glendale,Arizona,United States,First-time,,,0,0,0,0,0,11.25,0,11.25,0,0
2021-03,Online Store,Brooklyn,New York,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-03,Online Store,La Junta,Colorado,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-03,Online Store,Ripon,California,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Montrose,Minnesota,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Vail,Colorado,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Perris,California,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,-5.66,0,21.31,0,0,21.31,0,21.31
2021-03,Online Store,Reading,Pennsylvania,United States,First-time,Gourmet Keto Mild Original,,1,19.98,-4.2,0,15.78,0,0.95,16.73,0,16.73
2021-03,Online Store,Ammon,Idaho,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Hollywood,Florida,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-03,Online Store,Lake Forest,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-03,Online Store,Chicago,Illinois,United States,First-time,Original,,2,35.96,-5.66,0,30.3,0,0,30.3,0,15.15
2021-03,Online Store,Cerritos,California,United States,First-time,Traditional Japanese Teriyaki,,2,44.95,0,0,44.95,0,0,44.95,0,22.475
2021-03,Online Store,Rosamond,California,United States,Returning,Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Port Charlotte,Florida,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Richland,Mississippi,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,San Tan Valley,Arizona,United States,First-time,Gourmet Keto Black Truffle,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-03,Online Store,Donna,Texas,United States,First-time,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Malta,Ohio,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-03,Online Store,Rio Rancho,New Mexico,United States,First-time,Gourmet Keto Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Decatur,Texas,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-03,Online Store,Westfield,Indiana,United States,First-time,,,0,0,0,0,0,11.25,0,11.25,0,0
2021-03,Online Store,Unionville,Virginia,United States,First-time,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Anchorage,Alaska,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,-2.69,0,24.28,0,0,24.28,0,24.28
2021-03,Online Store,St. Louis,Missouri,United States,First-time,Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Eau Claire,Wisconsin,United States,First-time,Sweet Heat,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Miami,Florida,United States,First-time,Gourmet Keto Black Truffle,,2,99.9,-10.48,0,89.42,0,0,89.42,0,44.71
2021-03,Online Store,Marysville,California,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-03,Online Store,Omaha,Nebraska,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Sun Valley,California,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Frederick,Maryland,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Apopka,Florida,United States,First-time,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-03,Online Store,Oakland,California,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,-1.88,0,7.11,0,0,7.11,0,7.11
2021-03,Online Store,Portsmouth,Virginia,United States,Returning,Black Truffle,,1,89.9,0,0,89.9,0,0,89.9,0,89.9
2021-03,Online Store,Schenectady,New York,United States,First-time,Spicy Original,,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-03,Online Store,Wading River,New York,United States,First-time,Gourmet Keto Variety Pack,,1,79.92,-16.78,0,63.14,0,0,63.14,0,63.14
2021-03,Online Store,Norman,Oklahoma,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Swedesboro,New Jersey,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Clines Corners,New Mexico,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Littleton,Colorado,United States,First-time,Gourmet Keto Spicy Original,,1,9.99,-1,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Jacksonville,Florida,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Staten Island,New York,United States,First-time,,,0,0,0,0,0,4.2,0,4.2,0,0
2021-03,Online Store,Edgerton,Wisconsin,United States,First-time,Gourmet Keto Spicy Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Jeromesville,Ohio,United States,First-time,Slap Yo' Grandma Spicy,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Corry,Pennsylvania,United States,First-time,Original,,1,17.98,-3.77,0,14.21,0,0.85,15.06,0,15.06
2021-03,Online Store,Los Altos Hills,California,United States,First-time,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-03,Online Store,Tampa,Florida,United States,First-time,Gourmet Keto Black Truffle,,2,109.89,-22.47,0,87.42,0,0,87.42,0,43.71
2021-03,Online Store,Las Vegas,Nevada,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,-5.67,0,21.3,0,0,21.3,0,21.3
2021-03,Online Store,Bessemer City,North Carolina,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-03,Online Store,Burbank,California,United States,Returning,Gourmet Keto Original,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Cedarville,Arkansas,United States,First-time,Original,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-03,Online Store,Long Branch,New Jersey,United States,First-time,Sweet Heat,,1,8.99,-1.8,0,7.19,0,0,7.19,0,7.19
2021-03,Online Store,Tulsa,Oklahoma,United States,First-time,Original,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-03,Online Store,Cheektowaga,New York,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Morrow,Ohio,United States,First-time,,,0,0,0,0,0,4.2,0,4.2,0,0
2021-03,Online Store,Lake Mary,Florida,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,San Martin,California,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Mooresboro,North Carolina,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Prior Lake,Minnesota,United States,First-time,Original,,1,35.96,-7.55,0,28.41,0,0,28.41,0,28.41
2021-03,Online Store,Newburgh,Indiana,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Albuquerque,New Mexico,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-03,Online Store,Frankfort,Illinois,United States,First-time,Sweet Heat,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Fairfield,California,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Mission Viejo,California,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Manasquan,New Jersey,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Canton,North Carolina,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Mustang,Oklahoma,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-03,Online Store,Apache Junction,Arizona,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Oxford,Michigan,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Atwood,Kansas,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,St. Croix,Virgin Islands,United States,First-time,Black Truffle,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,New Castle,Pennsylvania,United States,First-time,,,0,0,0,0,0,5.89,0.35,6.24,0,0
2021-03,Online Store,Bayonne,New Jersey,United States,First-time,,,0,0,0,0,0,7.75,0,7.75,0,0
2021-03,Online Store,Laconia,New Hampshire,United States,First-time,Gourmet Keto Black Truffle,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Elyria,Ohio,United States,First-time,Original,,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-03,Online Store,Scarsdale,New York,United States,First-time,Traditional Japanese Teriyaki,,1,44.95,-9.43,0,35.52,0,0,35.52,0,35.52
2021-03,Online Store,Hamburg,New Jersey,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Santee,California,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-03,Online Store,Topanga,California,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Roanoke,Virginia,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Wichita,Kansas,United States,First-time,,,0,0,0,0,0,11.25,0,11.25,0,0
2021-03,Online Store,Elk Grove Village,Illinois,United States,First-time,Gourmet Keto Black Truffle,,1,9.99,-1,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,St. Petersburg,Florida,United States,First-time,Traditional Japanese Teriyaki,,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-03,Online Store,Chino,California,United States,First-time,,,0,0,0,0,0,7.75,0,7.75,0,0
2021-03,Online Store,Aventura,Florida,United States,First-time,Gourmet Keto Variety Pack,,1,79.92,-16.78,0,63.14,0,0,63.14,0,63.14
2021-03,Online Store,Winter Garden,Florida,United States,First-time,Traditional Japanese Teriyaki,,2,35.96,-8.99,0,26.97,0,0,26.97,0,13.485
2021-03,Online Store,Newalla,Oklahoma,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-03,Online Store,Romulus,Michigan,United States,First-time,Original,,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-03,Online Store,Tucson,Arizona,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Phoenix,Arizona,United States,First-time,Original,,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-03,Online Store,Peru,Indiana,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Fremont,Nebraska,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Cresskill,New Jersey,United States,First-time,Gourmet Keto Black Truffle,,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-03,Online Store,Addison,Texas,United States,First-time,Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Upper Chichester,Pennsylvania,United States,First-time,,,0,0,0,0,0,7.4,0.44,7.84,0,0
2021-03,Online Store,Woodbury,Connecticut,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Placitas,New Mexico,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Monroe Township,New Jersey,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Harrisburg,Pennsylvania,United States,First-time,,,0,0,0,0,0,8.19,0.49,8.68,0,0
2021-03,Online Store,West Milford,New Jersey,United States,First-time,,,0,0,0,0,0,4.38,0,4.38,0,0
2021-03,Seal Subscriptions,Huntington Station,New York,United States,First-time,Black Truffle,,1,8.99,-0.45,0,8.54,0,0,8.54,0,8.54
2021-03,Online Store,Clifton,New Jersey,United States,First-time,Original,,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-03,Online Store,Anaheim,California,United States,First-time,Black Truffle,,2,53.94,0,0,53.94,0,0,53.94,0,26.97
2021-03,Online Store,Gladwyne,Pennsylvania,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,0,0,8.99,0,0.54,9.53,0,9.53
2021-03,Online Store,American Fork,Utah,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-03,Online Store,Atlantic Highlands,New Jersey,United States,First-time,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,San Francisco,California,United States,First-time,Original,,2,26.97,0,0,26.97,0,0,26.97,0,13.485
2021-03,Online Store,Kansas City,Missouri,United States,First-time,Slap Yo' Grandma Spicy,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Seal Subscriptions,Lake Elsinore,California,United States,First-time,Original,,1,44.95,-2.25,0,42.7,0,0,42.7,0,42.7
2021-03,Online Store,Fanwood,New Jersey,United States,First-time,Black Truffle,,2,17.98,-0.89,0,17.09,0,0,17.09,0,8.545
2021-03,Online Store,Sherman Oaks,California,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,-7.55,0,28.41,0,0,28.41,0,28.41
2021-03,Online Store,Carnation,Washington,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,-5.66,0,21.31,0,0,21.31,0,21.31
2021-03,Online Store,Worthington,Ohio,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Plano,Texas,United States,First-time,,,0,0,0,0,0,9.9,0,9.9,0,0
2021-03,Online Store,Scotts Valley,California,United States,First-time,Gourmet Keto Black Truffle,,1,59.94,0,0,59.94,0,0,59.94,0,59.94
2021-03,Online Store,Delcambre,Louisiana,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Clearwater,Florida,United States,First-time,Traditional Japanese Teriyaki,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-03,Online Store,Boulder,Colorado,United States,Returning,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Online Store,Fullerton,California,United States,First-time,Gourmet Keto Mild Original,,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-03,Online Store,Grover,Missouri,United States,First-time,Gourmet Keto Mild Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-03,Online Store,Charlotte,North Carolina,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Cosby,Tennessee,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-03,Online Store,Springhill,Kansas,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-03,Online Store,Rochester,New York,United States,First-time,Spicy Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Seal Subscriptions,Los Angeles,California,United States,Returning,Black Truffle,,1,107.88,-5.4,0,102.48,0,0,102.48,0,102.48
2021-03,Online Store,Cottage Grove,Minnesota,United States,First-time,,,0,0,0,0,0,41.43,0,41.43,0,0
2021-03,Online Store,Dubuque,Iowa,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Ayer,Massachusetts,United States,First-time,6-Bag Variety Pack,,1,53.94,0,0,53.94,0,0,53.94,0,53.94
2021-03,Online Store,Allen,Texas,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Simpsonville,South Carolina,United States,First-time,Black Truffle,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-03,Online Store,Fountain Valley,California,United States,First-time,Sweet Heat,,1,35.96,-7.19,0,28.77,0,0,28.77,0,28.77
2021-03,Online Store,Woodland Hills,California,United States,First-time,Black Truffle,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-03,Seal Subscriptions,Plattsburgh,New York,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,-0.9,0,17.08,0,0,17.08,0,17.08
2021-03,Online Store,Salem,Oregon,United States,First-time,Gourmet Keto Mild Original,,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-03,Online Store,Queens,New York,United States,First-time,,,0,0,0,0,0,3.85,0,3.85,0,0
2021-03,Online Store,Seligman,Missouri,United States,First-time,Spicy Original,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-03,Online Store,Antelope,California,United States,First-time,Traditional Japanese Teriyaki,,1,8.99,-2.25,0,6.74,0,0,6.74,0,6.74
2021-03,Online Store,Ft. Hood,Texas,United States,First-time,Sweet Heat,,1,8.99,-1.8,0,7.19,0,0,7.19,0,7.19
2021-03,Online Store,Bloomfield Hills,Michigan,United States,First-time,Spicy Original,,2,17.98,0,0,17.98,0,0,17.98,0,8.99
2021-03,Online Store,San Antonio,Texas,United States,First-time,,,0,0,0,0,0,16.6,0,16.6,0,0
2021-03,Online Store,Saint Albans,West Virginia,United States,First-time,Sweet Heat,,1,17.98,-3.6,0,14.38,0,0,14.38,0,14.38
2021-03,Online Store,Gallatin,Tennessee,United States,First-time,Traditional Japanese Teriyaki,,1,35.96,-7.2,0,28.76,0,0,28.76,0,28.76
2021-03,Online Store,Sturbridge,Massachusetts,United States,First-time,Slap Yo' Grandma Spicy,,1,17.98,-0.89,0,17.09,0,0,17.09,0,17.09
2021-03,Online Store,Alpharetta,Georgia,United States,First-time,,,0,0,0,0,0,7.4,0,7.4,0,0
2021-03,Online Store,Cape Elizabeth,Maine,United States,First-time,5-Bag Variety Pack,,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-03,Online Store,Gainesville,Virginia,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-03,Online Store,Pasadena,California,United States,First-time,,,0,0,0,0,0,5.38,0,5.38,0,0
2021-03,Online Store,Chester,New York,United States,First-time,Gourmet Keto Black Truffle,,1,39.96,-8.39,0,31.57,0,0,31.57,0,31.57
